"EST_ID","EST_WB","EST_WBT","EST_OWNR","EST_NAME","EST_TYPE","EST_STATUS","EST_BT","EST_BP","EST_EN","EST_BOD","EST_ST","EST_BRGY","EST_MUNCITY","EST_PROVINCE","EST_REGION","EST_LAT","EST_LONG","EST_E","EST_SPTK","EST_SPTK_TYPE","EST_WWTF","EST_SC","EST_R","DATE_ENCODED","ENCODER"
"223989","MABALASBALAS CREEK","CREEK","THELMA TIANGCO MARTINEZ","THELMA'S EATERY","COMMERCIAL","OPERATIONAL","CARINDERIA/EATERY","YES","","","","SAN MIGUEL NA MUNTI","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"223990","MABALASBALAS CREEK","CREEK","DON POTCHOLO IGNA","J.F.I LUMBER","COMMERCIAL","OPERATIONAL","LUMBER","YES","","","","SAN MIGUEL NA MUNTI","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"223991","MABALASBALAS CREEK","CREEK","REGINA ABESAMIS","ABESAMIS STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN MIGUEL NA MUNTI","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"223992","MABALASBALAS CREEK","CREEK","CARLOS TEODORO","CARLOS SPACE RENTAL","COMMERCIAL","OPERATIONAL","LESSOR/SPACE RENTAL","YES","","","","SAN MIGUEL NA MUNTI","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"223993","MABALASBALAS CREEK","CREEK","REYMOND E. CENTONES","MONFIA TRADING","COMMERCIAL","OPERATIONAL","DEALER PALAY","YES","","","","SAN MIGUEL NA MUNTI","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"223994","MABALASBALAS CREEK","CREEK","PHILIPPINE SPRING WATER RESOURCES INC.","PHILIPPINE SPRING WATER RESOURCES INC.","COMMERCIAL","OPERATIONAL","DISTRIBUTION OF BOTTLED WATER","YES","","","","SAN MIGUEL NA MUNTI","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"223995","MABALASBALAS CREEK","CREEK","ROBERT T. ADOR DIONISIO","AD'S STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN MIGUEL NA MUNTI","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"223996","TALAVERA RIVER","RIVER","ZORAIDA BANIGON","ZORAIDA'S STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STPRE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"223997","TALAVERA RIVER","RIVER","NOEL ALFONSO","N.G. ALFONSO WELDING SHOP","COMMERCIAL","OPERATIONAL","WELDING SHOP","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"223998","TALAVERA RIVER","RIVER","JANICE ATENDIDO ROQUE","VINCE STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"223999","TALAVERA RIVER","RIVER","FELICIDAD A. VESLINO","VESLINO BAKERY","COMMERCIAL","OPERATIONAL","BAKERY/BAKESHOP/BREADHOUSE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224000","TALAVERA RIVER","RIVER","VAL PALILIO","MIA'S RICEMILL","COMMERCIAL","OPERATIONAL","RICE MILL/MINI CONO","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224001","TALAVERA RIVER","RIVER","LINA R. INOS","TROPICAL GARDEN RESORT & HOTEL","COMMERCIAL","OPERATIONAL","RESORT/GARDEN 2","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224002","TALAVERA RIVER","RIVER","MA. ELENA LORIA","LORIACON","COMMERCIAL","OPERATIONAL","MANUFACTURER CONCRETE HOLLOW BLOCKS","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224003","TALAVERA RIVER","RIVER","ROMANTIC SANTOS CRUZ","ROMANTIC S. CRUZ GENERAL MERCHANDISE","COMMERCIAL","OPERATIONAL","GROCERY/MINI MART/RETAIL RICE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224004","TALAVERA RIVER","RIVER","EVELYN DE LEON","3 BROTHERS STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE/RETAIL BEER/RETAIL LIQUOR/RETAIL T","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224005","TALAVERA RIVER","RIVER","EVELYN AQUINO","EVELYN SPACE RENTAL","COMMERCIAL","OPERATIONAL","LESSOR/SPACE RENTAL","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224006","TALAVERA RIVER","RIVER","EMMA BAJAR","ERICA'S STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224007","TALAVERA RIVER","RIVER","ALLAN DALE CRUZ","JARD MOTORCYCLE PARTS","COMMERCIAL","OPERATIONAL","DEALER MOTORCYCLE/BICYCLE PARTS","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224008","TALAVERA RIVER","RIVER","MARIVIC BAUTISTA","JHT MICRO ENTERPRISES","COMMERCIAL","OPERATIONAL","MANUFACTURER FARM EQUIPMENT","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224009","TALAVERA RIVER","RIVER","IRENEO VIRAY","MARK AND MICHAEL WATER REFILLING STATION","COMMERCIAL","OPERATIONAL","WATER REFILLING STATION","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224010","TALAVERA RIVER","RIVER","JO MAREE CALANDAY PONCE","APPLESMILE FOOD HAUS II","COMMERCIAL","OPERATIONAL","BURGER STATION","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224011","TALAVERA RIVER","RIVER","LEONILA GUEVARRA","LEONY'S EATERY","COMMERCIAL","OPERATIONAL","RETAIL TOBACCO/CARINDERIA/EATERY","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224012","TALAVERA RIVER","RIVER","NIEVES JOY REYES","P AND N AGRI SUPPLY","COMMERCIAL","OPERATIONAL","RETAILER AGRI SUPPLY","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224013","TALAVERA RIVER","RIVER","LEO CAPILO","FISICHELLA COMMERCIAL CENTER","COMMERCIAL","OPERATIONAL","LESSOR/SPACE RENTAL","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224014","TALAVERA RIVER","RIVER","AMELITA PARAS","AR PALAY AND RICE HULL TRADING","COMMERCIAL","OPERATIONAL","HUSK TRADING/DEALER PALAY 2","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224015","TALAVERA RIVER","RIVER","VICENTE PALILIO III","V.E.P.R.M","COMMERCIAL","OPERATIONAL","DEALER PALAY","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224016","TALAVERA RIVER","RIVER","RONALD S. CRUZ","JARD WATER REFILLING STATION","COMMERCIAL","OPERATIONAL","WATER REFILLING STATION","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224017","TALAVERA RIVER","RIVER","DIANNE BINUYA","DAMIEL BINUYA","COMMERCIAL","OPERATIONAL","DEALER MOTORCYCLE/BICYCLE PARTS","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224018","TALAVERA RIVER","RIVER","BENEDICTO DANIEL","RICHLAND ","COMMERCIAL","OPERATIONAL","APPLIANCE AND FURNITURE CENTER","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224019","TALAVERA RIVER","RIVER","SOLITA C. SANTOS","S.C. SANTOS GENERAL MERCHANDISE","COMMERCIAL","OPERATIONAL","GROCERY/MINI MART","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224020","TALAVERA RIVER","RIVER","ESTELITA F. FERNANDEZ","NRQ DRUGSTORE AND GENERAL MERCHANDISE","COMMERCIAL","OPERATIONAL","DRUGSTORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224021","TALAVERA RIVER","RIVER","GIOVANNI F. FERNANDEZ","TRIPLE POULTRY SUPPLY AND GENERAL MERCHANDISE","COMMERCIAL","OPERATIONAL","RETAILER POULTRY SUPPLY","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224022","TALAVERA RIVER","RIVER","MARIE CHRISTINE PUNSALAN","MCEP PETRON SERVICE STATION","COMMERCIAL","OPERATIONAL","GASOLINE STATION","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224023","TALAVERA RIVER","RIVER","DINA SAMBRANO","DINA'S STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224024","TALAVERA RIVER","RIVER","MELONIE JACINTO","LANIE'S STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224025","TALAVERA RIVER","RIVER","GABRIEL PAULINO","P.N.G. FEEDS SUPPLY","COMMERCIAL","OPERATIONAL","RETAILER POULTRY SUPPLY/RETAILER RICE 2","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224026","TALAVERA RIVER","RIVER","MARGARITA MAMAID","MARGARITA'S STORE","COMMERCIAL","OPERATIONAL","FEEDS RETAILER/SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224027","TALAVERA RIVER","RIVER","EDGAR IGNACIO","EDGAR CATERING SERVICES","COMMERCIAL","OPERATIONAL","CATERING SERVICES","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224028","TALAVERA RIVER","RIVER","ROMMEL A. VELASCO","SAKIAN PALAY TRADING","COMMERCIAL","OPERATIONAL","DEALER PALAY","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224029","TALAVERA RIVER","RIVER","CORAZON MERCADO","MIC 457 INTERNET CAFÉ/SARI-SARI STORE","COMMERCIAL","OPERATIONAL","INTERNET SERVICES/SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224030","TALAVERA RIVER","RIVER","JULIUS CESAR DELA CRUZ","JULIUS SARI SARI STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224031","TALAVERA RIVER","RIVER","RANDY DOMINGO ALEJO","RDA PALAY AND ONION TRADING","COMMERCIAL","OPERATIONAL","DEALER PALAY/ONION TRADING2","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224032","TALAVERA RIVER","RIVER","BELINDA PALILIO","PRARIE HOUSE LEARNING CENTER","COMMERCIAL","OPERATIONAL","ACADEMY/LEARNING CENTER/MONTESSORI","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224033","TALAVERA RIVER","RIVER","JENNY ROSE PINEDA","DOUBLE J CATERING SERVICES","COMMERCIAL","OPERATIONAL","CATERING SERVICES","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224034","TALAVERA RIVER","RIVER","PAG-ASA NG BAGONG TALAVERA SENIOR CITIZEN MULTI PU","PAG-ASA NG BAGONG TALAVERA SENIOR CITIZEN MULTI PU","COMMERCIAL","OPERATIONAL","FUNERAL PARLOR SERVICES","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224035","TALAVERA RIVER","RIVER","ANGELITA ALCANTARA","ARACELI'S DRIVE INN","COMMERCIAL","OPERATIONAL","REST-INN/HOTEL/LODGE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224036","TALAVERA RIVER","RIVER","CARMENCITA VIOLA TOMAS","JMT COMMERCIAL","COMMERCIAL","OPERATIONAL","LESSOR/SPACE RENTAL","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224037","TALAVERA RIVER","RIVER","FELICIDAD E. PUNZALAN","LUCKY KIM-XAVIER TRADING","COMMERCIAL","OPERATIONAL","TRADING","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224038","TALAVERA RIVER","RIVER","EDGARDO DELA CRUZ","EDGAR MARILOU'S GARDEN","COMMERCIAL","OPERATIONAL","GARDEN","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224039","TALAVERA RIVER","RIVER","PRECIL GUAÑEZ","PRELYN TRAVEL AND TOURS","COMMERCIAL","OPERATIONAL","VEHICLE RENTAL","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224040","TALAVERA RIVER","RIVER","LEONORA ZAUSA BREQUILLO","LEONORA'S FISH VENDOR","COMMERCIAL","OPERATIONAL","MEAT/FISH/DRESSED CHICKEN VENDOR","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224041","TALAVERA RIVER","RIVER","IRENE SANTOS MENDOZA","AGA'S GENERAL MERCHANDISE","COMMERCIAL","OPERATIONAL","GENERAL MERCHANDISE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224042","TALAVERA RIVER","RIVER","CECILIA FRIA","3'M SCHOOL SUPPLY","COMMERCIAL","OPERATIONAL","RETAILER SCHOOL AND OFFICE SUPPLIES","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224043","TALAVERA RIVER","RIVER","GENEROSA HIPOLITO","ANGEL'S STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224044","TALAVERA RIVER","RIVER","CORAZON VICENCIO","CORAZON STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224045","TALAVERA RIVER","RIVER","CRISTINA PALILIO","CRISTINA'S  GARDEN","COMMERCIAL","OPERATIONAL","GARDEN","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224046","TALAVERA RIVER","RIVER","CLARITA SALAMANCA","CLARITA SARI-SARI STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224047","TALAVERA RIVER","RIVER","LANIE PATERO","LANIE'S SARI-SARI STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224048","TALAVERA RIVER","RIVER","MIA LOREN PALILIO","PALILIO ENTERPRISES","COMMERCIAL","OPERATIONAL","DEALER-BAKED PRODUCTS","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224049","TALAVERA RIVER","RIVER","MARIA CHERYL ROMERO ALSISTO","M.C. ALSISTO THRIFT SHOP","COMMERCIAL","OPERATIONAL","USED CLOTHING VENDOR","YES","","","","SAN PASCUAL","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224050","VACA CREEK","CREEK","ORESTES SANTIAGO","O.L SANTIAGO","COMMERCIAL","OPERATIONAL","DEALER PALAY/DEALER PALAY2","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224051","VACA CREEK","CREEK","ARMY ESEL ALCANTARA","ESEL STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224052","VACA CREEK","CREEK","MERLITA PASTORIN","JOBELLE SARI-SARI STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224053","VACA CREEK","CREEK","MARY ANN PADIGDIG","M.C. PADIGDIG RICE DEALER & POULTRY SUPPLY","COMMERCIAL","OPERATIONAL","DEALER RICE/POULTRY SUPPLY RETAILER2","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224054","VACA CREEK","CREEK","ERWIN CABILUGAN BLANQUIZA","ERWIN GLASS AND ALUMINUM WORKS","COMMERCIAL","OPERATIONAL","ALUMINUM AND GLASS SUPPLY","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224055","VACA CREEK","CREEK","PATRICIA JIMENEZ","SPJ GASOLINE STATION","COMMERCIAL","OPERATIONAL","GASOLINE STATION","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224056","VACA CREEK","CREEK","PATRICIA JIMENEZ","P.B JIMENEZ MINI MART","COMMERCIAL","OPERATIONAL","GROCERY/MINI MART","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224057","VACA CREEK","CREEK","ARNOLD F. BOTE","AF BOTE CONSTRUCTION SUPPLY","COMMERCIAL","OPERATIONAL","HARDWARE","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224058","VACA CREEK","CREEK","TERESITA MABALE","ST. RICCHARD MERCHANDISE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE/RETAILER LPG2/POULTRY SUPPLY RETAI","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224059","VACA CREEK","CREEK","SUSAN BAUN","SUSAN BAUN STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224060","VACA CREEK","CREEK","RODOLFO DE GUZMAN","FLORING STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224061","VACA CREEK","CREEK","SUSANA PALASIQUE","SHANE'S STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224062","VACA CREEK","CREEK","JULIE REYES","RRJM FARM SUPPLY","COMMERCIAL","OPERATIONAL","RETAILER POULTRY SUPPLY","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224063","VACA CREEK","CREEK","JULIE REYES","REYES LAND RENTAL","COMMERCIAL","OPERATIONAL","LESSOR/SPACE RENTAL","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224064","VACA CREEK","CREEK","JAIME RAMOS","RAMOS INTEGRATED DAIRY BUFFALO FARM","COMMERCIAL","OPERATIONAL","DAIRY FARM","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224065","VACA CREEK","CREEK","MARIA TERESITA ALIMATO","RMT RICE TRADING","COMMERCIAL","OPERATIONAL","RETAILER RICE","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224066","VACA CREEK","CREEK","LOVILLA MIMIS","ANJING'S STORE AND CHB FACTORY","COMMERCIAL","OPERATIONAL","MANUFACTURER-CONCRETE HOLLOW BLOCKS/SARI-SARI STOR","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224067","VACA CREEK","CREEK","FRANCIS DY","SOUTHERN MULTI PURPOSE COOPERATIVE (BIGMAK)II","COMMERCIAL","OPERATIONAL","BURGER STATION","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224068","VACA CREEK","CREEK","KILUSANG BAYAN SA PAGLILINGKOD NG TALAVERA","KILUSANG BAYAN SA PAGLILINGKOD NG TALAVERA","COMMERCIAL","OPERATIONAL","LENDING INVESTOR","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224069","VACA CREEK","CREEK","NEFEDCCO","NEFEDCCO","COMMERCIAL","OPERATIONAL","DAIRY FARM","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224070","VACA CREEK","CREEK","CRISPINO CORPUZ","KC STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224071","VACA CREEK","CREEK","ROGER ALBERTO","TRIPLE MOTORCYCLE AND BICYCLE PARTS","COMMERCIAL","OPERATIONAL","RETAIL LPG/DEALER MOTOTRCYCLE/BICYCLE PARTS","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224072","VACA CREEK","CREEK","ZENAIDA PASTRANA","ZENY'S VARIETY STORE","COMMERCIAL","OPERATIONAL","SARI-SARI STORE","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224073","VACA CREEK","CREEK","DONDON P. DELA CRUZ","C AND L RICE AND POULTRY SUPPLY","COMMERCIAL","OPERATIONAL","RETAILER RICE/POULTRY RETAILER2","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224074","VACA CREEK","CREEK","MARIVIC FRANCISCO MACAPAGAL","JBB PALAY TRADER","COMMERCIAL","OPERATIONAL","DEALER PALAY","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224075","VACA CREEK","CREEK","VICTORINO LACSAMANA MANALNG","V.L.M. PALAY AND CORN TRADING","COMMERCIAL","OPERATIONAL","DEALER PALAY","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
"224076","VACA CREEK","CREEK","ERLANDO BERSABAL GULTIA JR.","JOHN ANDY GLASS FABRICATION","COMMERCIAL","OPERATIONAL","GLASS FABRICATION","YES","","","","SAN RICARDO","TALAVERA","NUEVA ECIJA","REGION III","","","OUTSIDE","YES","","","","","","LGU.TALAVERA.R3"
